id_inscripcion,id_estudiante,codigo_asignatura,nombre_asignatura,seccion,semestre,anio,docente,nombre,rut,carrera,sede,anio_ingreso,email,estado_matricula,nota_promedio,nota_minima,nota_maxima,cantidad_evaluaciones,ponderacion_total,nota_final_ponderada,total_clases,presentes,ausentes,justificados,tardanzas,tasa_asistencia,carga_asignaturas,antiguedad_ingreso,resultado_academico,riesgo_academico,aprobado 
708,280,ASG-224,Marketing,001V,2,2022,Amanda Torres Fuentes,Barbara Tapia Garcia,14714346-2,Ing. Informatica,Vina Del Mar,2023,barbara.tapia@outlook.com,Congelada,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,Critico,Alto,0
881,285,ASG-928,Calculo I,001D,2,2022,Maria Bravo Lopez,Martin Zambrano Sepulveda,21016168-6,Ing. Civil,Santiago Centro,2020,martin.zambrano@gmail.com,Regular,5.6,5.6,5.6,1.0,10.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,1,2,Aceptable,Alto,1
593,286,ASG-973,Quimica,001V,2,2022,Francisca Fuentes Fuentes,Constanza Bravo Sepulveda,SIN-RUT,Derecho,Sede Sur,2022,sin_email_286@correo.local,Regular,2.7,2.7,2.7,1.0,40.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Critico,Alto,0
152,291,ASG-121,Ingles,002D,2,2022,Cristobal Valenzuela Hernandez,Emilio Aguilera Gatica,17148628-4,Ing. Civil,Vina Del Mar,2022,emilio.aguilera@outlook.com,Regular,1.9,1.9,1.9,1.0,40.0,1.9,1.0,0.0,0.0,0.0,1.0,0.0,1,0,Critico,Alto,0
522,295,ASG-388,Redes,001D,2,2022,Amanda Jara Reyes,Felipe Nunez Gonzalez,23967460-7,Administracion,Sede Sur,2023,sin_email_295@correo.local,Regular,2.4,2.4,2.4,1.0,40.0,2.4,1.0,1.0,0.0,0.0,0.0,1.0,1,0,Critico,Alto,0
378,297,ASG-521,Contabilidad,002D,2,2022,Maximiliano Medina Sepulveda,Benjamin Garcia Figueroa,17999025-9,Ing. Civil,Sede Norte,2022,benjamin.garcia@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,Critico,Alto,0
327,301,ASG-260,Redes,001D,2,2022,Vicente Lopez Diaz,Vicente Munoz Rivera,11818848-9,Enfermeria,Sede Norte,2023,vicente.munoz@gmail.com,Regular,6.5,6.5,6.5,1.0,30.0,6.5,1.0,1.0,0.0,0.0,0.0,1.0,2,0,Sobresaliente,Bajo,1
752,301,ASG-785,Estadistica,002D,2,2022,Lorena Valenzuela Fuentes,Vicente Munoz Rivera,11818848-9,Enfermeria,Sede Norte,2023,vicente.munoz@gmail.com,Regular,4.35,3.2,5.5,2.0,45.0,4.22,0.0,0.0,0.0,0.0,0.0,0.0,2,0,En Riesgo,Alto,1
129,303,ASG-480,Contabilidad,003D,2,2022,Santiago Torres Medina,Carlos Tapia Torres,22027888-4,Ing. Informatica,Concepcion,2023,carlos.tapia@gmail.com,Egresado,1.0,1.0,1.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,Critico,Alto,0
810,303,ASG-615,Estadistica,003D,2,2022,Isidora Rodriguez Nunez,Carlos Tapia Torres,22027888-4,Ing. Informatica,Concepcion,2023,carlos.tapia@gmail.com,Egresado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,Critico,Alto,0
843,304,ASG-319,Base De Datos,002D,2,2022,Daniela Jara Valenzuela,Fernanda Espinoza Martinez,17758253-8,Derecho,Vina Del Mar,2024,fernanda.espinoza@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,Critico,Alto,0
583,306,ASG-138,Estadistica,001V,2,2022,Cristobal Jara Fuentes,Cristobal Vergara Fuentes,5382781-6,Enfermeria,Sede Norte,2022,cristobal.vergara@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Critico,Alto,0
812,310,ASG-639,Etica,001V,2,2022,Lucas Vergara Rodriguez,Cristobal Sepulveda Flores,22428271-2,Ing. Civil,Santiago Centro,2020,cristobal.sepulveda@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,2,Critico,Alto,0
573,314,ASG-563,Fisica,003D,2,2022,Santiago Tapia Torres,Jose Torres Medina,20308042-7,Ing. Informatica,Vina Del Mar,2024,jose.torres@gmail.com,Egresado,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,Critico,Alto,0
574,315,ASG-896,Base De Datos,003D,2,2022,Sebastian Fuentes Rodriguez,Antonia Jara Martinez,17568994-7,Psicologia,Sede Norte,2019,antonia.jara@gmail.com,Regular,4.9,4.9,4.9,1.0,15.0,4.9,1.0,1.0,0.0,0.0,0.0,1.0,1,3,En Riesgo,Medio,1
744,318,ASG-713,Algoritmos,003D,2,2022,Antonia Rivera Araya,Javiera Figueroa Espinoza,18632088-2,Enfermeria,Sede Norte,2021,javiera.figueroa@outlook.com,Regular,4.55,3.0,6.1,2.0,80.0,4.55,1.0,1.0,0.0,0.0,0.0,1.0,1,1,En Riesgo,Medio,1
243,319,ASG-320,Fisica,002D,2,2022,Marcela Perez Martinez,Ignacio Flores Bravo,17624805-3,Administracion,Sede Norte,2022,ignacio.flores@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,Critico,Alto,0
295,322,ASG-460,Contabilidad,003D,2,2022,Camila Reyes Valenzuela,Antonia Soto Contreras,19899484-1,Arquitectura,Vina Del Mar,2022,antonia.soto@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,0,Critico,Alto,0
511,322,ASG-238,Estadistica,002D,2,2022,Docente No Informado,Antonia Soto Contreras,19899484-1,Arquitectura,Vina Del Mar,2022,antonia.soto@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,Critico,Alto,0
176,323,ASG-608,Programacion,001D,2,2022,Maria Lopez Bravo,Agustin Flores Perez,7865514-0,Derecho,Concepcion,2021,agustin.flores@outlook.com,Congelada,4.6,4.6,4.6,1.0,15.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,2,1,En Riesgo,Alto,1
189,323,ASG-351,Estadistica,002D,2,2022,Amanda Espinoza Gatica,Agustin Flores Perez,7865514-0,Derecho,Concepcion,2021,agustin.flores@outlook.com,Congelada,3.9,3.9,3.9,1.0,20.0,3.9,1.0,1.0,0.0,0.0,0.0,1.0,2,1,Critico,Alto,0
800,324,ASG-381,Contabilidad,001D,2,2022,Antonia Aguilera Martinez,Macarena Zambrano Figueroa,19690292-3,Derecho,Sede Sur,2020,macarena.zambrano@outlook.com,Desertor,2.9,2.9,2.9,1.0,25.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1,2,Critico,Alto,0
419,330,ASG-191,Fisica,001V,2,2022,Matias Hernandez Rodriguez,Barbara Garcia Aguilera,10634633-4,Psicologia,Santiago Centro,2024,barbara.garcia@outlook.com,Desertor,3.2,3.2,3.2,1.0,25.0,3.2,2.0,1.0,0.0,0.0,1.0,0.5,1,0,Critico,Alto,0
229,331,ASG-612,Contabilidad,001V,2,2022,Marcela Lopez Valenzuela,Lorena Vergara Zambrano,11768473-2,Psicologia,Vina Del Mar,2022,lorena.vergara@outlook.com,Desertor,4.0,2.8,5.2,2.0,35.0,4.17,4.0,3.0,0.0,0.0,1.0,0.75,1,0,En Riesgo,Medio,1
537,332,ASG-729,Base De Datos,002D,2,2022,Jose Fuentes Tapia,Fernanda Valenzuela Valenzuela,12778866-3,Psicologia,Santiago Centro,2022,fernanda.valenzuela@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Critico,Alto,0
624,334,ASG-920,Fisica,003D,2,2022,Marcela Garcia Rodriguez,Martin Rojas Zambrano,9801556-3,Administracion,Sede Sur,2022,martin.rojas@outlook.com,Regular,3.9,1.8,6.0,2.0,60.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,1,0,En Riesgo,Alto,1
376,342,ASG-661,Redes,002D,2,2022,Macarena Diaz Tapia,Alejandra Espinoza Garcia,16535672-2,Derecho,Sede Sur,2019,alejandra.espinoza@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,3,Critico,Alto,0
425,342,ASG-314,Etica,001V,2,2022,Martin Valenzuela Nunez,Alejandra Espinoza Garcia,16535672-2,Derecho,Sede Sur,2019,alejandra.espinoza@gmail.com,Regular,6.2,6.2,6.2,1.0,15.0,6.2,1.0,1.0,0.0,0.0,0.0,1.0,2,3,Sobresaliente,Bajo,1
413,343,ASG-940,Estadistica,003D,2,2022,Emilio Gonzalez Diaz,Isidora Silva Rivera,11399809-5,Derecho,Sede Sur,2021,isidora.silva@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,Critico,Alto,0
499,345,ASG-963,Algoritmos,003D,2,2022,Camila Perez Figueroa,Macarena Silva Diaz,18146216-5,Derecho,Santiago Centro,2021,macarena.silva@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Critico,Alto,0
774,345,ASG-419,Redes,003D,2,2022,Camila Araya Perez,Macarena Silva Diaz,18146216-5,Derecho,Santiago Centro,2021,macarena.silva@outlook.com,Regular,6.8,6.8,6.8,1.0,25.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Sobresaliente,Alto,1
613,346,ASG-982,Redes,002D,2,2022,Lorena Flores Morales,Santiago Diaz Silva,9716907-9,Enfermeria,Sede Sur,2019,santiago.diaz@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,Critico,Alto,0
161,347,ASG-360,Algoritmos,001V,2,2022,Marcela Morales Torres,Camila Vergara Gatica,15251569-1,Arquitectura,Concepcion,2021,camila.vergara@gmail.com,Regular,2.0,2.0,2.0,1.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Critico,Alto,0
784,347,ASG-218,Estadistica,003D,2,2022,Valentina Valenzuela Gonzalez,Camila Vergara Gatica,15251569-1,Arquitectura,Concepcion,2021,camila.vergara@gmail.com,Regular,6.2,6.2,6.2,1.0,10.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Sobresaliente,Alto,1
103,348,ASG-647,Ingles,001D,2,2022,Macarena Contreras Rodriguez,Macarena Medina Hernandez,9581527-8,Enfermeria,Sede Norte,2021,macarena.medina@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1,Critico,Alto,0
261,348,ASG-198,Fisica,003D,2,2022,Martin Medina Gatica,Macarena Medina Hernandez,9581527-8,Enfermeria,Sede Norte,2021,macarena.medina@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2,1,Critico,Alto,0
825,349,ASG-422,Fisica,003D,2,2022,Emilio Figueroa Medina,Tomas Gatica Garcia,16530461-3,Derecho,Santiago Centro,2020,tomas.gatica@gmail.com,Desertor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,Critico,Alto,0
754,3,ASG-316,Algoritmos,001D,1,2023,Lucas Figueroa Diaz,Camila Aguilera Lopez,16824501-5,Psicologia,Sede Norte,2021,camila.aguilera@gmail.com,Regular,4.8,4.8,4.8,1.0,25.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1,2,En Riesgo,Alto,1
99,4,ASG-191,Redes,003D,1,2023,Maria Garcia Sepulveda,Maria Rojas Vergara,20713487-8,Arquitectura,Concepcion,2021,maria.rojas@outlook.com,Egresado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Critico,Alto,0
509,4,ASG-622,Algoritmos,001V,1,2023,Benjamin Rodriguez Torres,Maria Rojas Vergara,20713487-8,Arquitectura,Concepcion,2021,maria.rojas@outlook.com,Egresado,5.0,4.7,5.3,2.0,60.0,5.05,1.0,1.0,0.0,0.0,0.0,1.0,2,2,Aceptable,Bajo,1
703,8,ASG-701,Fisica,001D,1,2023,Carolina Vergara Bravo,Barbara Tapia Tapia,14071893-7,Derecho,Santiago Centro,2021,barbara.tapia@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.5,1,2,Critico,Alto,0
790,12,ASG-417,Etica,001D,1,2023,Valentina Reyes Rodriguez,Natalia Diaz Soto,20689817-3,Psicologia,Concepcion,2020,natalia.diaz@gmail.com,Egresado,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,3,Critico,Alto,0
406,13,ASG-541,Fisica,001D,1,2023,Ignacio Reyes Diaz,Nicolas Valenzuela Soto,15538568-2,Ing. Informatica,Sede Norte,2021,nicolas.valenzuela@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,2,Critico,Alto,0
636,13,ASG-382,Marketing,001V,1,2023,Martin Nunez Araya,Nicolas Valenzuela Soto,15538568-2,Ing. Informatica,Sede Norte,2021,nicolas.valenzuela@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3,2,Critico,Alto,0
720,13,ASG-SINCOD,Ingles,001V,1,2023,Diego Medina Vergara,Nicolas Valenzuela Soto,15538568-2,Ing. Informatica,Sede Norte,2021,nicolas.valenzuela@gmail.com,Regular,5.9,5.9,5.9,1.0,40.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,3,2,Aceptable,Alto,1
503,15,ASG-607,Ingles,002D,1,2023,Docente No Informado,Barbara Gatica Valenzuela,22998821-5,Ing. Civil,Concepcion,2024,barbara.gatica@gmail.com,Regular,6.1,6.1,6.1,1.0,25.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Sobresaliente,Alto,1
798,20,ASG-686,Marketing,002D,1,2023,Joaquin Bravo Medina,Lucas Flores Tapia,15113704-7,Enfermeria,Sede Sur,2019,lucas.flores@gmail.com,Egresado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,Critico,Alto,0
274,22,ASG-200,Estadistica,001D,1,2023,Maximiliano Hernandez Torres,Alejandra Reyes Gatica,8278974-6,Arquitectura,Vina Del Mar,2023,alejandra.reyes@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3,0,Critico,Alto,0
310,22,ASG-442,Base De Datos,002D,1,2023,Diego Garcia Soto,Alejandra Reyes Gatica,8278974-6,Arquitectura,Vina Del Mar,2023,alejandra.reyes@outlook.com,Regular,4.3,4.3,4.3,1.0,40.0,4.3,1.0,0.0,0.0,1.0,0.0,1.0,3,0,En Riesgo,Medio,1
675,22,ASG-956,Algoritmos,001D,1,2023,Sofia Rivera Medina,Alejandra Reyes Gatica,8278974-6,Arquitectura,Vina Del Mar,2023,alejandra.reyes@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,Critico,Alto,0
555,23,ASG-872,Etica,001D,1,2023,Javiera Vergara Aguilera,Emilio Rodriguez Fuentes,18504046-0,Psicologia,Sede Norte,2020,emilio.rodriguez@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,Critico,Alto,0
553,26,ASG-377,Quimica,001V,1,2023,Benjamin Torres Rojas,Martin Munoz Bravo,11489988-6,Ing. Civil,Sede Sur,2020,martin.munoz@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,3,Critico,Alto,0
649,26,ASG-243,Ingles,003D,1,2023,Carlos Soto Reyes,Martin Munoz Bravo,11489988-6,Ing. Civil,Sede Sur,2020,martin.munoz@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2,3,Critico,Alto,0
290,30,ASG-620,Calculo I,003D,1,2023,Carolina Vergara Rojas,Carlos Martinez Gatica,15085892-0,Enfermeria,Santiago Centro,2019,carlos.martinez@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,4,Critico,Alto,0
331,30,ASG-753,Fisica,003D,1,2023,Santiago Sepulveda Tapia,Carlos Martinez Gatica,15085892-0,Enfermeria,Santiago Centro,2019,carlos.martinez@gmail.com,Regular,6.6,6.6,6.6,1.0,25.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,2,4,Sobresaliente,Alto,1
365,33,ASG-712,Etica,003D,1,2023,Andres Bravo Torres,Benjamin Silva Nunez,24894524-7,Ing. Civil,Santiago Centro,2023,benjamin.silva@gmail.com,Regular,6.5,6.5,6.5,1.0,35.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,Sobresaliente,Alto,1
824,33,ASG-378,Algoritmos,001D,1,2023,Francisca Fuentes Fuentes,Benjamin Silva Nunez,24894524-7,Ing. Civil,Santiago Centro,2023,benjamin.silva@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,Critico,Alto,0
605,36,ASG-945,Quimica,002D,1,2023,Lorena Garcia Castro,Alejandra Tapia Rodriguez,21412807-3,Enfermeria,Concepcion,2022,alejandra.tapia@outlook.com,Regular,1.1,1.1,1.1,1.0,35.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Critico,Alto,0
384,37,ASG-369,Algoritmos,002D,1,2023,Camila Valenzuela Munoz,Joaquin Nunez Flores,14759178-1,Administracion,Concepcion,2019,joaquin.nunez@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,4,Critico,Alto,0
247,40,ASG-617,Calculo I,001D,1,2023,Joaquin Contreras Silva,Vicente Diaz Castro,16410038-0,Arquitectura,Sede Sur,2021,vicente.diaz@outlook.com,Regular,3.3,3.3,3.3,1.0,20.0,3.3,1.0,0.0,0.0,1.0,0.0,1.0,2,2,Critico,Alto,0
549,40,ASG-679,Redes,001D,1,2023,Sebastian Bravo Rivera,Vicente Diaz Castro,16410038-0,Arquitectura,Sede Sur,2021,vicente.diaz@outlook.com,Regular,4.6,4.6,4.6,1.0,15.0,4.6,1.0,1.0,0.0,0.0,0.0,1.0,2,2,En Riesgo,Medio,1
105,42,ASG-610,Etica,001V,1,2023,Natalia Gatica Jara,Gabriel Hernandez Munoz,21754188-4,Administracion,Vina Del Mar,2023,gabriel.hernandez@gmail.com,Regular,2.5,2.5,2.5,1.0,25.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Critico,Alto,0
122,44,ASG-502,Contabilidad,002D,1,2023,Catalina Medina Morales,Sin Nombre,6244185-1,Enfermeria,Vina Del Mar,2020,sofia.valenzuela@gmail.com,Regular,3.7,3.7,3.7,1.0,40.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1,3,Critico,Alto,0
480,48,ASG-937,Etica,003D,1,2023,Paula Rodriguez Tapia,Sofia Torres Medina,5647432-1,Enfermeria,Sede Norte,2019,sofia.torres@outlook.com,Regular,6.1,5.9,6.3,2.0,50.0,6.02,0.0,0.0,0.0,0.0,0.0,0.0,1,4,Sobresaliente,Alto,1
621,51,ASG-144,Algoritmos,003D,1,2023,Macarena Lopez Munoz,Joaquin Jara Araya,8518523-7,Administracion,Santiago Centro,2019,joaquin.jara@gmail.com,Regular,1.5,1.5,1.5,1.0,10.0,1.5,2.0,0.0,1.0,0.0,1.0,0.0,1,4,Critico,Alto,0
404,56,ASG-411,Calculo I,003D,1,2023,Carlos Zambrano Medina,Maximiliano Castro Garcia,23219923-6,Ing. Informatica,Concepcion,2022,maximiliano.castro@gmail.com,Egresado,3.6,1.7,7.0,3.0,65.0,2.76,1.0,1.0,0.0,0.0,0.0,1.0,1,1,Critico,Alto,0
225,60,ASG-721,Algoritmos,002D,1,2023,Agustin Rodriguez Rojas,Marcela Araya Soto,10237705-1,Arquitectura,Sede Sur,2022,marcela.araya@gmail.com,Regular,2.4,2.4,2.4,1.0,40.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Critico,Alto,0
782,62,ASG-422,Ingles,003D,1,2023,Agustin Torres Soto,Sebastian Silva Valenzuela,12930614-8,Administracion,Sede Sur,2022,sebastian.silva@outlook.com,Regular,5.0,3.2,6.8,2.0,70.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Aceptable,Alto,1
849,63,ASG-742,Redes,002D,1,2023,Docente No Informado,Isidora Bravo Rivera,24641998-6,Derecho,Sede Sur,2022,sin_email_63@correo.local,Regular,2.6,2.6,2.6,1.0,40.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Critico,Alto,0
864,63,ASG-729,Etica,001D,1,2023,Francisca Silva Martinez,Isidora Bravo Rivera,24641998-6,Derecho,Sede Sur,2022,sin_email_63@correo.local,Regular,2.7,2.7,2.7,1.0,15.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Critico,Alto,0
726,68,ASG-681,Contabilidad,002D,1,2023,Fernanda Gatica Soto,Maximiliano Torres Torres,17348514-5,Psicologia,Sede Sur,2024,maximiliano.torres@outlook.com,Desertor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Critico,Alto,0
417,81,ASG-354,Fisica,002D,1,2023,Francisca Diaz Sepulveda,Isidora Valenzuela Rivera,6581364-9,Enfermeria,Sede Sur,2021,isidora.valenzuela@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.5,1,2,Critico,Alto,0
617,89,ASG-171,Marketing,002D,1,2023,Alejandra Reyes Reyes,Sofia Garcia Reyes,19818624-1,Administracion,Sede Sur,2021,sofia.garcia@gmail.com,Regular,4.3,4.3,4.3,1.0,20.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,3,2,En Riesgo,Alto,1
663,89,ASG-259,Contabilidad,001V,1,2023,Ignacio Soto Gonzalez,Sofia Garcia Reyes,19818624-1,Administracion,Sede Sur,2021,sofia.garcia@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,Critico,Alto,0
753,89,ASG-895,Algoritmos,001V,1,2023,Joaquin Aguilera Hernandez,Sofia Garcia Reyes,19818624-1,Administracion,Sede Sur,2021,sofia.garcia@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3,2,Critico,Alto,0
832,91,ASG-777,Algoritmos,001V,1,2023,Barbara Diaz Aguilera,Barbara Vergara Tapia,5749830-3,Ing. Informatica,Santiago Centro,2024,barbara.vergara@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,Critico,Alto,0
717,94,ASG-187,Base De Datos,002D,1,2023,Diego Espinoza Hernandez,Vicente Tapia Rojas,17220701-6,Psicologia,Sede Norte,2020,vicente.tapia@outlook.com,Regular,3.9,3.9,3.9,1.0,35.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1,3,Critico,Alto,0
471,96,ASG-112,Estadistica,001D,1,2023,Benjamin Nunez Castro,Nicolas Medina Munoz,10146164-6,Arquitectura,Sede Sur,2023,nicolas.medina@gmail.com,Desertor,3.9,3.9,3.9,1.0,30.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,2,0,Critico,Alto,0
669,96,ASG-810,Etica,001V,1,2023,Jose Garcia Bravo,Nicolas Medina Munoz,10146164-6,Arquitectura,Sede Sur,2023,nicolas.medina@gmail.com,Desertor,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,0,Critico,Alto,0
338,98,ASG-558,Quimica,003D,1,2023,Pedro Vergara Contreras,Sin Nombre,10842037-5,Administracion,Vina Del Mar,2024,ana.garcia@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Critico,Alto,0
577,100,ASG-513,Programacion,001D,1,2023,Lucas Medina Valenzuela,Pedro Soto Flores,12961949-7,Psicologia,Concepcion,2021,pedro.soto@outlook.com,Regular,1.2,1.2,1.2,1.0,25.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,2,Critico,Alto,0
518,102,ASG-307,Contabilidad,001V,1,2023,Vicente Perez Jara,Valentina Soto Contreras,7292087-2,Enfermeria,Vina Del Mar,2021,valentina.soto@outlook.com,Regular,3.2,3.2,3.2,1.0,25.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1,2,Critico,Alto,0
411,104,ASG-914,Marketing,001V,1,2023,Valentina Diaz Jara,Javiera Valenzuela Bravo,18097644-6,Arquitectura,Vina Del Mar,2019,javiera.valenzuela@outlook.com,Desertor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,Critico,Alto,0
3,107,ASG-930,Algoritmos,001V,1,2023,Matias Jara Hernandez,Benjamin Tapia Soto,9309145-3,Arquitectura,Vina Del Mar,2019,benjamin.tapia@outlook.com,Regular,1.6,1.6,1.6,1.0,20.0,1.6,2.0,1.0,0.0,1.0,0.0,1.0,1,4,Critico,Alto,0
368,111,ASG-683,Redes,003D,1,2023,Benjamin Sepulveda Gatica,Santiago Castro Sepulveda,17670515-1,Psicologia,Sede Sur,2021,santiago.castro@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Critico,Alto,0
656,111,ASG-929,Algoritmos,001D,1,2023,Marcela Rojas Flores,Santiago Castro Sepulveda,17670515-1,Psicologia,Sede Sur,2021,santiago.castro@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Critico,Alto,0
357,114,ASG-327,Ingles,001V,1,2023,Lucas Valenzuela Morales,Antonia Figueroa Munoz,24045789-2,Enfermeria,Sede Sur,2020,antonia.figueroa@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,Critico,Alto,0
196,117,ASG-520,Programacion,003D,1,2023,Barbara Gonzalez Martinez,Maria Rodriguez Rodriguez,15686187-7,Psicologia,Vina Del Mar,2020,maria.rodriguez@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,Critico,Alto,0
343,118,ASG-315,Contabilidad,002D,1,2023,Camila Castro Rodriguez,Alejandra Tapia Reyes,13861924-4,Ing. Civil,Vina Del Mar,2019,alejandra.tapia@outlook.com,Regular,1.2,1.2,1.2,1.0,40.0,1.2,2.0,1.0,0.0,0.0,1.0,0.5,1,4,Critico,Alto,0
